@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.4603,3.0225,1.7385,17.8483,-0.9381,1.4163,8.9351,2.9892,17.7631,-0.3671,0.1316,2.9241,1.71,13.7103,-1.1082,3.102,7.4943,2.7376,13.7255,0.0057,0.325,3.4984,0.1484,10.7653,0.4566,0.0424,0.5816,1.0167,0.6351,1.748,1.0919,0.6246,0.3383,1.0337,0.4033,3.0557,1.1923,0.3902,1.8113,1.1987,-109.0973,0.6618,-60.233,-91.0144,0.7088,1.4161,0.6671,1.998,0.9412,0.4711,1.0048,1.3018,1.3004,1.2956,1.2942,0.9989,0.0077,4.5018,-0.0003,-0.0769,0.0008,0.2744,0.7031,0.2073,0.3007,0.0142,0.119,0.3754,0.3637,-0.0083,0.014,0.1182,0.3248,-2.8055,0.1425,0.0106,0.1028,0.3407,-0.5256,-36.036,2.1105,-0.0586,1.0071,1.1586,1.1504,1.0143,1.3423,1.3233,-0.8959,-1.8278,2.0402,6.9113,2.6416,0.3822,1.1556,1.1018,0.9534,0.0017,0.5602,-0.9211,-0.9261,0.9751,0.6777,2.607,1.6146,4.7922,-0.1553,5.5412,2.6919,1.6407,4.8346,0.474,7.4721,3.8674,1.9666,6.1146,0.3021,0.1223,0.0907,0.7416,0.9841,0.821,0.8343,0.9685,0.6741,0.6961,-0.1478,-0.2433,1.6459,0.4513,0.4734,1.0491,0.9912,0.7837,0.7907,0.0481,14.3677,0.8966,-0.8613,-0.9907,GIACCA
0.539,2.2092,1.4863,9.7451,-0.7415,0.7553,11.2421,3.3529,18.998,-0.3684,0.0077,1.7339,1.3168,7.0903,-0.935,2.5827,9.3762,3.0621,14.0171,0.0027,0.7136,69.6445,0.2087,97.5984,0.2924,0.003,0.4433,1.1287,0.4854,2.5463,1.095,0.43,0.1965,1.2741,0.2356,6.4836,1.199,0.1849,0.8113,1.2111,-108.631,1.4929,-133.9035,-89.6946,0.4031,1.5271,0.3981,3.7889,0.9878,0.2607,0.513,1.3744,0.6952,2.6794,1.3553,0.5058,0.0048,3.8114,0.3122,0.3289,0.3925,0.2666,0.673,0.0147,0.2792,0.0056,0.075,0.3257,0.4266,-0.007,0.0098,0.0988,0.3196,-5.6339,0.0475,0.0039,0.0621,0.232,-1.812,-39.7589,5.8792,-0.1479,0.7596,1.2083,1.5908,0.577,1.4601,2.5307,-0.8927,-1.6208,1.8155,11.789,6.884,0.5839,1.0189,1.4036,1.3776,0.0015,0.4276,-0.9093,-0.887,0.9843,0.2404,1.6869,1.2988,4.1371,-0.1667,5.2449,1.3004,1.1403,4.4102,0.5138,7.9704,2.0863,1.4444,6.103,0.2912,0.0458,0.0302,0.658,1.139,0.8992,0.7895,1.2972,0.8086,0.6233,-0.1269,-0.2357,1.8581,0.391,0.4118,1.0533,0.9381,0.6779,0.7226,0.0495,14.1753,0.8962,-0.8386,-0.9901,GIACCA
0.5149,2.7719,1.6649,12.6194,-0.9506,1.3525,9.6332,3.1037,17.973,-0.2736,0.2889,4.2671,2.0657,11.9669,-0.6008,3.0474,9.563,3.0924,15.4658,0.0039,0.3807,1.7821,0.169,4.6808,0.4438,0.0948,0.5364,0.806,0.5384,1.5025,1.0037,0.668,0.2877,0.6496,0.2899,2.2575,1.0073,0.4462,1.593,1.3693,-101.1461,0.8595,-63.4942,-73.8692,0.4584,0.8654,0.4167,1.8878,0.9089,0.4815,0.7021,1.0545,0.816,1.5019,1.1621,0.7738,0.0075,4.5372,0.1378,0.1791,0.1991,0.1834,0.7446,0.2549,0.3399,0.014,0.1185,0.3769,0.4029,-0.0266,0.0128,0.1132,0.3229,-5.1768,0.0724,0.0043,0.0657,0.2631,-1.193,-12.7673,4.6948,-0.3677,1.0464,1.8036,1.7237,1.0949,3.2529,2.971,-0.94,-1.7773,1.8907,12.0774,5.2625,0.4357,1.1675,1.4328,1.2273,0.0018,0.5183,-0.9404,-0.889,0.9655,0.6976,2.1924,1.4807,4.2869,-0.106,6.0836,2.5098,1.5842,4.4401,0.5246,6.9937,5.0597,2.2494,7.2765,0.1426,0.1147,0.0997,0.8699,0.9346,0.6583,0.7043,0.8735,0.4333,0.496,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0474,14.2025,0.947,-0.9297,-0.9795,GIACCA
-0.1059,6.0817,2.4661,16.8643,-2.6683,-0.4826,13.4607,3.6689,26.8446,-0.2988,0.1901,1.8198,1.349,10.7166,-0.3518,3.7006,7.9479,2.8192,24.479,0.0058,0.2195,-0.5572,-0.0286,-2.5383,-0.1304,0.0514,0.6722,1.8281,0.8748,2.7197,1.3014,0.4785,0.4518,3.3419,0.7652,7.3967,1.6936,0.229,1.9863,4.3983,-85.4067,2.2143,-42.998,-19.418,0.2224,0.5799,0.1867,2.6072,0.8394,0.322,0.6282,1.5737,0.6889,2.505,1.0966,0.4378,0.0027,5.619,-0.8603,-0.1428,-0.3363,0.3532,0.4206,0.527,-0.0433,0.0048,0.0694,0.1949,-3.8745,0.1945,0.0135,0.1163,0.5461,0.0964,0.809,0.0032,0.0567,0.2257,0.7427,-0.2225,-0.0535,0.2404,0.5967,1.2231,2.0498,0.3561,1.4961,4.2016,-2.6582,-0.2378,0.0895,0.0661,0.0456,0.6891,0.3568,0.8635,2.4197,0.0043,1.0738,-0.189,0.6425,-0.8412,-2.6758,3.4417,1.8552,5.6586,?,2.4713,2.5003,1.5812,8.2632,-0.0341,8.6606,1.9401,1.3929,7.0051,0.2641,-1.0827,-0.309,0.2854,1.1733,1.3319,1.1352,1.3765,1.774,1.2888,20.7917,-2.2512,-0.1083,0,0,0.8395,0.6848,0.8078,1.1796,0.0484,13.8252,-0.3141,0.7297,-0.8196,GIACCA
0.003,3.2362,1.7989,8.8354,-1.06,-0.6693,9.9279,3.1509,15.5279,-1.2764,0.2144,1.6225,1.2738,9.6124,-1.1132,2.9714,6.4516,2.54,9.4666,0.0097,-0.0045,0.014,0.001,-3.1213,-0.2253,0.0722,0.5709,1.4123,0.7082,2.4737,1.2405,0.5015,0.326,1.9946,0.5016,6.119,1.5388,0.2515,0.5222,0.8978,-49.285,1.7194,-94.3869,-54.895,0.6288,0.9429,0.4487,1.4996,0.7136,0.4759,0.569,0.9192,0.9333,1.6154,1.6403,1.0154,0.0037,4.5066,-0.8597,-0.1178,0.0281,0.0241,-0.2179,0.2512,0.0468,0.0072,0.0848,0.3943,-1.6043,0.1775,0.0039,0.0628,0.2775,0.2877,0.8057,0.0042,0.0647,0.2228,0.7419,0.2638,0.0581,0.2203,1.3494,1.3111,0.9716,1.8208,1.7189,0.944,-2.1674,-0.3794,0.1751,0.3886,0.1755,0.4515,1.4208,1.7701,1.2459,0.0044,1.0692,-0.9472,0.747,-0.8874,-1.1377,4.314,2.077,8.8199,-7.2929,3.1834,0.1813,0.4258,2.1088,0.4814,8.9254,0.5767,0.7594,3.6746,0.6069,-0.3574,-0.1275,0.3567,4.8775,2.735,0.5607,23.7899,7.4802,0.3144,-3.9624,-1.3674,0.3451,0.2615,0.1138,0.435,4.1824,2.4003,0.5739,0.0508,13.4225,0.7548,0.9192,0.65,GIACCA
0.0443,0.0188,0.1372,0.761,-1.2971,-0.0952,0.0493,0.222,1.4281,-1.7156,-0.0012,0.0171,0.1306,0.8828,-1.6551,0.2538,0.0318,0.1782,1.0858,0.019,-0.4651,-38.4644,0.1744,82.7084,-0.3749,-0.0045,0.6182,1.0503,0.77,1.699,1.2457,0.7332,0.3822,1.1031,0.593,2.8865,1.5517,0.5376,0.4763,0.7809,-20.4842,1.6394,-43.0059,-26.2329,0.63,0.9964,0.2993,1.5816,0.4752,0.3004,0.5329,0.862,0.7009,1.6176,1.3153,0.8131,0.0006,0.383,0.1718,0.8012,-0.1165,0.3935,-0.6711,-0.2574,0.4917,0,0.0043,0.0122,0.9754,-0.5086,0,0.0019,0.514,?,0.1434,0.0001,0.0082,0.0281,0.8211,-0.9667,3.4296,-3.5479,2.2528,0.5187,0.2303,5.075,0.2691,0.053,-0.9427,3.7577,-3.9862,0,3.1632,0,0.0238,0.4347,18.295,0.0039,1.1437,0.8207,0.9185,0.8991,8.2869,0.0013,0.036,0.1235,0.9852,5.2431,0.0033,0.0571,0.1957,0.9633,-0.0092,0.0031,0.0557,0.1854,-0.5904,1.5805,-903.4927,-571.6348,0.6312,0.6476,1.026,0.3984,0.4193,1.0527,1.6007,-119.5503,-74.6875,1.5651,71.6481,45.7781,0.6312,0.6663,1.0556,0.0533,13.5804,-0.9899,-0.6506,0.647,GIACCA
0.0691,0.0151,0.1228,0.6848,-0.5975,-0.1188,0.0371,0.1927,1.1341,-1.914,-0.0007,0.0127,0.1125,0.6485,-1.2708,0.2486,0.022,0.1482,0.8066,0.0243,-0.582,-104.1626,0.2782,178.9693,-0.478,-0.0027,0.6375,1.0915,0.8285,1.7121,1.2996,0.7591,0.4064,1.1914,0.6864,2.9314,1.6889,0.5762,0.3438,0.7058,-12.7748,2.0526,-37.1539,-18.1007,1.1014,1.501,0.5186,1.3629,0.4708,0.3455,0.6038,1.056,0.849,1.7489,1.4061,0.804,0.0007,0.3725,-0.3064,0.3163,0.4042,0.3882,-0.5127,-0.1885,0.5062,0,0.006,0.0169,0.9674,-0.477,0,0.0007,0.4781,?,0.1093,0.0001,0.0113,0.0459,0.6525,-1.0614,4.6324,-4.3646,8.0726,0.5286,0.0655,65.1676,0.2794,0.0043,-1.0479,5.8079,-5.5423,0,3.9178,0,0.0354,0.3681,10.4083,0.0037,1.0925,0.7445,-0.7696,-0.5351,7.7265,0.0149,0.1219,0.4869,0.9387,6.0264,0.0257,0.1603,0.6328,0.9005,0.3176,0.0119,0.1089,0.3069,0.2517,1.2821,24.3299,18.9766,0.7608,1.1201,1.4722,0.5789,1.2545,2.1673,1.3021,72.2794,55.5082,1.2492,19.3805,15.5149,0.7694,1.5866,2.0622,0.0513,14.0705,-0.9997,0.8714,-0.8705,GIACCA
1.5296,8.7997,2.9664,12.5078,-0.1966,-2.4904,33.0741,5.751,26.7405,-6.618,0.8249,11.7757,3.4316,19.4922,-0.4335,4.5998,41.7132,6.4586,24.7298,0.0051,-0.6142,1.8543,0.3325,-3.0191,-0.5414,0.1793,0.5158,0.8644,0.4593,1.6759,0.8904,0.5313,0.2661,0.7473,0.211,2.8087,0.7929,0.2823,0.0885,0.3486,-16.2836,3.9411,-184.067,-46.7048,2.9778,0.7687,0.4205,0.2581,0.1412,0.5471,0.4677,0.6417,0.5058,1.3719,1.0813,0.7882,0.0159,7.1109,-0.6285,0.4943,0.7958,-0.6241,-0.9326,0.6926,0.3359,0.0082,0.0908,0.4663,-0.2015,-0.0596,0.0504,0.2244,0.6751,-9.6585,0.1032,0.0267,0.1635,0.8283,0.0116,-5.6408,3.2554,-0.5771,0.4044,0.5551,1.3727,0.1635,0.3082,1.8842,0.1278,-8.0779,-63.2103,6.1268,0.4631,0.0756,0.6906,0.5629,0.8151,0.0019,0.5866,0.8882,-0.9912,-0.8354,0.9542,10.2221,3.1972,10.1683,-0.087,5.2729,14.6317,3.8251,15.5956,-1.2221,6.3713,2.0136,1.419,4.7248,0.3316,0.181,0.1498,0.8276,0.8358,2.2531,2.6956,0.6986,5.0765,7.2664,0.0949,-0.3471,-3.6584,1.3329,1.3233,0.9928,0.652,2.1521,3.3008,0.0436,14.7881,-0.7218,-0.8978,0.927,GIACCA
1.4059,11.9638,3.4589,18.6848,-0.2929,-1.2719,20.6775,4.5473,27.1672,-6.0029,0.6573,14.4038,3.7952,24.0723,-0.3573,3.699,37.389,6.1147,28.8655,0.0012,-1.1054,2.139,0.3801,-1.9352,-0.3439,0.1777,0.7606,0.9114,0.5657,1.1981,0.7437,0.6207,0.5786,0.8306,0.32,1.4356,0.553,0.3852,0.1818,0.6681,-120.6379,3.6753,-663.6741,-180.5766,3.7252,0.8148,0.5,0.2187,0.1342,0.6137,0.6878,0.7762,0.6473,1.1286,0.9412,0.8339,0.0106,5.716,-0.4417,0.3906,0.7422,-0.6956,-0.8488,0.7102,0.3195,0.0011,0.0331,0.1819,0.5814,-0.0187,0.0417,0.2042,0.7919,-10.5525,0.1558,0.0052,0.0722,0.428,0.2282,-17.1247,2.0504,-0.1197,0.1622,0.4586,2.8271,0.0263,0.2104,7.9926,-0.3493,1.9968,-5.7167,6.3398,0.7837,0.1236,0.2297,0.4251,1.8503,0.0019,0.5986,-0.4904,0.1854,-0.9367,0.8938,8.8125,2.9686,10.2542,-0.0464,5.2937,4.3957,2.0966,12.6204,-0.9447,6.9481,5.8658,2.4219,9.9369,-0.2543,0.1688,0.1286,0.7619,1.4159,1.2257,0.8657,2.0048,1.5024,0.7494,0.0742,0.2259,3.0431,1.51,1.2369,0.8192,0.8125,1.0319,1.27,0.0462,14.2373,-0.7325,-0.9514,0.9044,GIACCA
1.5296,8.7997,2.9664,12.5078,-0.1966,-2.4904,33.0741,5.751,26.7405,-6.618,0.8249,11.7757,3.4316,19.4922,-0.4335,4.5998,41.7132,6.4586,24.7298,0.0051,-0.6142,1.8543,0.3325,-3.0191,-0.5414,0.1793,0.5158,0.8644,0.4593,1.6759,0.8904,0.5313,0.2661,0.7473,0.211,2.8087,0.7929,0.2823,0.0885,0.3486,-16.2836,3.9411,-184.067,-46.7048,2.9778,0.7687,0.4205,0.2581,0.1412,0.5471,0.4677,0.6417,0.5058,1.3719,1.0813,0.7882,0.0159,7.1109,-0.6285,0.4943,0.7958,-0.6241,-0.9326,0.6926,0.3359,0.0082,0.0908,0.4663,-0.2015,-0.0596,0.0504,0.2244,0.6751,-9.6585,0.1032,0.0267,0.1635,0.8283,0.0116,-5.6408,3.2554,-0.5771,0.4044,0.5551,1.3727,0.1635,0.3082,1.8842,0.1278,-8.0779,-63.2103,6.1268,0.4631,0.0756,0.6906,0.5629,0.8151,0.0019,0.5866,0.8882,-0.9912,-0.8354,0.9542,10.2221,3.1972,10.1683,-0.087,5.2729,14.6317,3.8251,15.5956,-1.2221,6.3713,2.0136,1.419,4.7248,0.3316,0.181,0.1498,0.8276,0.8358,2.2531,2.6956,0.6986,5.0765,7.2664,0.0949,-0.3471,-3.6584,1.3329,1.3233,0.9928,0.652,2.1521,3.3008,0.0436,14.7881,-0.7218,-0.8978,0.927,GIACCA
